EventID,snapshot_id,description,permanent_or_temporary,ended_or_ongoing,end_date,date_confidence,significance,valence,life_event_type,work_perf_impact,DupeStatus,ExcludeCode,UpdatedBeginDate,UpdatedBeginDateCode,UpdatedEndDate,UpdatedEndDateCode,alias,cohort,sentiment
756,11137069575537738178,Changed Church,Temporary,Ended,01/01/2019,High confidence,Moderate significance,Very Positive,personal,Small positive effect,0.0,0,2018-11-01,0,2019-01-01,0,a7857b50458054f4c2a3ec726caa7f42,G,1
758,12957024092216715934,Attended my roommate's wedding,Temporary,Ended,06/30/2018,Highest confidence,High significance,Very Positive,personal,No effect,0.0,0,2018-06-30,0,2018-06-30,0,e52e55a5dc668b540ae72a6e3b51012a,G,1
759,12657127679539712253,Took vacation,Temporary,Ended,08/15/2018,Moderately high  confidence,Moderately high significance,Very Positive,personal,Small positive effect,0.0,0,2018-08-05,0,2018-08-15,0,1050b1ec98caa1e6ecaa2796ed599d23,G,1
760,13827658413594310863,Changed Church,Permanent,,,Highest confidence,Moderately high significance,Very Positive,personal,Large positive effect,0.0,0,2018-04-01,0,,0,eef37a87856d50015d671fa07d03a032,G,1
762,10752970040580693324,Vacation,Temporary,Ended,09/17/2018,High confidence,Moderate significance,Very Positive,personal,Medium positive effect,0.0,0,2018-09-10,0,2018-09-17,0,18a1d6eed1cb95147420ccf310df74bf,G,1
765,9792157507928867215,Death of pet,Permanent,,,Moderate confidence,Moderately high significance,Very Negative,personal,Medium negative effect,2.0,0,2018-07-15,0,,0,9e8d84a6888ddc70da4cf8606b6171a8,G,-1
766,9712774784411310596,vacation,Temporary,Ended,04/28/2018,High confidence,Moderately high significance,Extremely Positive,personal,No effect,0.0,0,2018-04-21,0,2018-04-28,0,d92f2526135dc7c4a5d083ebb092daf4,G,1
768,10003528337325499062,Coaching,Temporary,Ended,07/04/2018,Highest confidence,High significance,Very Positive,personal,No effect,0.0,0,2018-07-01,0,2018-07-04,0,329bea260dc56d33f2cfb163fa743cf5,G,1
770,12234026427044566165,Vacation to Vegas,Temporary,Ended,04/02/2018,Highest confidence,Moderate significance,Extremely Positive,personal,Medium positive effect,0.0,0,2018-03-30,0,2018-04-02,0,5397abdd27a246d01d6a16f1ee884e03,G,1
771,9814759411577815257,vacation in July,Temporary,Ended,07/10/2018,High confidence,Moderately high significance,Somewhat Negative,personal,No effect,0.0,0,2018-06-30,0,2018-07-10,0,f64245ff021d2dd12ff87f1e7b7ae3eb,G,-1
772,10003988513706280520,"Remodeled home, required temporary move out",Temporary,Ended,11/05/2018,Highest confidence,Moderate significance,Somewhat Negative,personal,Small negative effect,0.0,0,2018-09-10,0,2018-11-05,0,12a8029965db6a5b41d21179b9de8eed,G,-1
776,10006482017998845154,Disney World Vacation,Temporary,Ended,03/15/2019,Highest confidence,High significance,Very Positive,personal,Small positive effect,0.0,0,2019-03-09,0,2019-03-15,0,54b52b7b30156c5bfadf6ceee1ec7ea9,U,1
777,10972225365693535066,Worsening of relationship with my wife,Unsure,,,Lowest confidence,Highest significance,Extremely Negative,personal,Large negative effect,0.0,0,2018-02-22,0,,0,73ca33db7b5716bcf1c999aa08bdd4a1,U,-1
778,10751444191368504640,birth of grandchild,Permanent,,,Highest confidence,Highest significance,Extremely Positive,personal,Small negative effect,0.0,0,2018-10-13,0,,0,3d702067aeee36ab60566d0e88eea754,U,1
779,12121311828734637660,Acquired a pet,Permanent,,,Highest confidence,High significance,Very Positive,personal,Medium positive effect,0.0,0,2018-05-25,0,,0,f9aee1e0960bc57e685e366616f2fc9a,G,1
780,10131243076255663704,,Unsure,,,Low confidence,Moderately high significance,Very Negative,personal,Medium negative effect,0.0,0,2019-01-01,0,,0,bd21bf3ce607b1f7e8fa0458ec29424d,U,-1
781,10276707208389275657,fired,Permanent,,,Moderately high  confidence,High significance,Extremely Negative,personal,Large negative effect,0.0,0,2018-07-10,0,,0,50505bed7187b087e3998f933f5883a9,U,-1
782,10816233753882825481,Moved Daughter and Son In Law into our house from Ohio,Unsure,,,Highest confidence,Highest significance,Somewhat Negative,personal,Medium negative effect,0.0,0,2019-01-12,0,,0,cca6ea308a2fc76a07b2ac979d14ed75,U,-1
783,13213502524124869926,Disabled  spouse,Temporary,Ongoing,,Highest confidence,High significance,Very Negative,personal,Medium negative effect,0.0,0,2019-03-18,0,,0,d8f766dc8d48e52f94ed5febd974f505,U,-1
784,10799191935383703353,,Temporary,Ended,11/25/2018,Highest confidence,Moderately low significance,Somewhat Negative,personal,Medium negative effect,0.0,0,2018-11-21,0,2018-11-25,0,9150b2e1135d16cb41972a63f2106f6d,U,-1
787,9819515092810566316,Turned down a job offer,Temporary,Ended,03/25/2019,High confidence,High significance,Neither Positive or Negative,personal,Medium negative effect,0.0,0,2019-03-15,0,2019-03-25,0,c86eee80c49f73779c21d3938db47076,U,0
788,13145333240889291264,Travel to girlfriend graduation,Temporary,Ended,05/06/2018,Highest confidence,Low significance,Somewhat Positive,personal,No effect,0.0,0,2018-05-04,0,2018-05-06,0,a5b65fee04d0764b4fb2e90515db66d3,G,1
789,13161993634297197029,Started a sport,Temporary,Ended,10/12/2018,Highest confidence,Moderately low significance,Somewhat Positive,personal,No effect,0.0,0,2018-08-17,0,2018-10-12,0,6b6e19d45e338dbd789fb4f8af97d4d1,U,1
790,9498225086855068032,Vacation went bad,Temporary,Ended,12/30/2018,Highest confidence,Moderate significance,Very Negative,personal,Small negative effect,0.0,0,2018-12-24,0,2018-12-30,0,3e3a96ed6788a59544f10022ddb98650,U,-1
792,11463877981887362471,Car died suddenly/emergency need to get a new car,Permanent,,,Moderately high  confidence,Moderate significance,Neither Positive or Negative,personal,Small negative effect,0.0,0,2019-01-15,0,,0,f5fe3aa4a8e2a57cd2d94f0a2ce5af3a,U,0
793,12028363404926976565,New Relationship Stress,Temporary,Ended,03/01/2019,Moderately high  confidence,High significance,Somewhat Negative,personal,Small negative effect,0.0,0,2018-12-06,6,2019-03-01,0,a712bd5512c8a90e7d58e8df9b5e3d57,G,-1
795,10533678634222812308,Vacation,Temporary,Ended,03/02/2018,High confidence,Moderately low significance,Very Positive,personal,No effect,0.0,0,2018-02-21,0,2018-03-02,0,27e76a2ebbd77b91c42f2f7f81ec9473,G,1
796,11341954944451860938,Vacation,Temporary,Ended,07/01/2018,High confidence,High significance,Extremely Positive,personal,Medium positive effect,0.0,0,2018-06-23,0,2018-07-01,0,9d245e98a4f591077a75f66de9e3ee3b,G,1
797,11556656932980204030,Child surgery,Temporary,Ended,10/02/2018,Moderate confidence,Moderate significance,Neither Positive or Negative,personal,No effect,0.0,0,2018-10-02,0,2018-10-02,0,ba63c498e8574c3be5d32dc0b55b0be2,G,0
798,10614884399639683723,Birth of Child,Permanent,,,Highest confidence,Highest significance,Extremely Positive,personal,Small negative effect,0.0,0,2019-02-16,0,,0,f72c1e9669b280f227beb190c690355a,G,1
800,13227938653430356229,Lost custody of children,Temporary,Ended,01/25/2019,Highest confidence,Highest significance,Extremely Negative,personal,No effect,0.0,0,2018-12-21,0,2019-01-25,0,09303f2fb11830a7d879c93c7bc0906e,G,-1
801,9822004344698628623,Spouse was unemployed,Temporary,Ended,09/15/2018,High confidence,High significance,Very Negative,personal,Small negative effect,1.0,0,2018-05-15,0,2018-09-15,0,71bcb842ed9636672a8fdcaa3085f110,G,-1
803,11389195168866818649,decided to move and quit job,Permanent,,,Moderately high  confidence,Moderately high significance,Somewhat Positive,personal,Small negative effect,0.0,0,2018-11-15,0,,0,59f13e66c73a52fba21e6fb61f2cdfdb,U,1
804,10793756826755400014,Had to put pet to sleep,Temporary,Ended,11/07/2018,High confidence,Highest significance,Extremely Negative,personal,Medium negative effect,0.0,0,2018-11-07,0,2018-11-07,0,bf618ad7b3d06f8386becaf9af7edc41,U,-1
805,9381952670851740549,Vacation,Temporary,Ended,10/23/2018,Highest confidence,Moderate significance,Somewhat Positive,personal,Small positive effect,0.0,0,2018-10-18,0,2018-10-23,0,4dbd01841a26630790cda0b3e00c1dc2,G,1
806,10696355564604760435,Air conditioner stopped working,Unsure,,,Highest confidence,High significance,Very Negative,personal,No effect,0.0,0,2018-06-05,0,,0,6dc023489dc9e39dacebd05973e5158c,G,-1
807,11215983654425159148,medical issue,Permanent,,,Moderate confidence,Moderately high significance,Somewhat Negative,personal,Medium negative effect,0.0,0,2019-03-01,0,,0,f3443d5655c946d4059ebfacf9da6c8b,NDL1,-1
808,11508198097009047510,vacation,Temporary,Ended,11/28/2018,High confidence,Moderate significance,Somewhat Positive,personal,No effect,0.0,0,2018-11-23,0,2018-11-28,0,6b54848ff05e367a2f80d3e59be33fb2,NDL1,1
809,13464339543681980879,Family death,Permanent,,,High confidence,High significance,Extremely Negative,personal,Small negative effect,0.0,0,2018-10-12,0,,0,cf105315a24baa6b10549037138d92b3,NDL1,-1
810,13341618289015845552,New relationship,Permanent,,,Highest confidence,Highest significance,Very Positive,personal,Small positive effect,0.0,0,2018-06-01,0,,0,6cef26a05872cf3a7649d5956fbcad91,NDL1,1
811,11351822593330214882,Infidelity,Unsure,,,Highest confidence,Highest significance,Very Negative,personal,Large negative effect,0.0,0,2018-09-28,0,,0,19aef41367514c856a517f0dc0a79d09,NDL1,-1
812,10190405727102355072,vacation,Temporary,Ended,03/14/2019,Highest confidence,Moderately low significance,Extremely Positive,personal,Small negative effect,0.0,0,2019-03-04,0,2019-03-14,0,6220abda72ca228ec9db3402b8298a68,NDL2,1
813,9850189967422598736,,Permanent,,,High confidence,Highest significance,Extremely Negative,personal,Small negative effect,0.0,0,2018-11-05,0,,0,d5b4f7fc5580e234724cf18353dd603d,NDL2,-1
815,12676581714475000627,Moved into a new home with pets,Permanent,,,Highest confidence,High significance,Very Positive,personal,Large positive effect,1.0,0,2019-02-04,0,,0,89a0a3b2ff03217193a7ce78ec2bd29d,NDL2,1
816,11607631964868437843,assaulted,Temporary,Ended,12/30/2018,Highest confidence,High significance,Extremely Negative,personal,Small negative effect,0.0,0,2018-12-30,0,2018-12-30,0,7f175157f7b47535495ffb68268aa453,NDL2,-1
817,9388930788343501316,,Temporary,Ongoing,,Highest confidence,Moderate significance,Somewhat Negative,personal,Small negative effect,0.0,0,2018-03-19,0,,0,b26afcb15101cce8775914d50d7874d0,U,-1
819,9930530513995404338,Relocated,Temporary,Ended,07/18/2018,Highest confidence,High significance,Very Positive,personal,Large positive effect,0.0,0,2018-04-03,0,2018-07-18,0,d8a9f47fd1c7f509341532200aa2bff7,U,1
820,10296227519812419084,vacation,Temporary,Ended,08/05/2018,Highest confidence,High significance,Very Positive,personal,No effect,0.0,0,2018-08-03,0,2018-08-05,0,a0e75051b421bb1bd71d8c158580e959,U,1
821,13675524557236069348,wedding planning,Temporary,Ended,06/30/2018,Highest confidence,High significance,Somewhat Negative,personal,Large negative effect,2.0,0,2018-04-10,0,2018-06-30,0,4dd77f94afc167f734f9bbd32379f65d,U,-1
823,12025147930734708743,Became a licensed IHSAA Basketball Official,Permanent,,,Moderately high  confidence,Moderate significance,Extremely Positive,personal,No effect,0.0,0,2018-10-01,0,,0,f187470b9a8c995f2165908d23eb6733,U,1
824,12677361572409209396,Step Daughter moved in full time,Temporary,Ongoing,,High confidence,High significance,Extremely Positive,personal,Medium positive effect,0.0,0,2018-05-25,0,,0,00711f469cd4df97fcf59b1d6ace3fd4,U,1
825,9253998317006874717,Separated from my husband,Permanent,,,Moderately high  confidence,Highest significance,Very Negative,personal,Medium positive effect,0.0,0,2018-11-01,0,,0,b7b27b1ecef14e7262476b524ecab328,U,-1
827,12178574152370489437,Triggering event,Temporary,Ended,05/18/2018,Highest confidence,Moderate significance,Very Negative,personal,Medium negative effect,0.0,0,2018-05-18,0,2018-05-18,0,14bf0578c8bced86a97dc608e036e35e,U,-1
828,12588858511398213579,dog injured back and was paralyzed requiring expensive emergent surgery,Temporary,Ended,12/01/2018,Moderately high  confidence,High significance,Very Negative,personal,Small negative effect,0.0,0,2018-10-09,0,2018-12-01,0,b2a94e58c301583c5f76c271de59b017,U,-1
829,13637401405284044305,Moved residence or neighborhood,Permanent,,,Highest confidence,High significance,Very Positive,personal,No effect,0.0,0,2018-07-14,0,,0,eb6eaf88d99b8769c34df37d6a627002,U,1
830,9515607892178477808,Coached Club Volleyball,Temporary,Ended,06/07/2019,High confidence,Highest significance,Extremely Positive,personal,No effect,0.0,0,2018-12-07,0,2019-04-10,4,0870f0535432d0f0a8418d76efae81e2,U,1
831,12729106406573021545,"Grandma died   (the previous personal event is wrong date, it should be april 2018 - i messed up and can't go back)",Permanent,,,Low confidence,Moderate significance,Somewhat Negative,personal,Small negative effect,0.0,0,2019-03-01,0,,0,140333273546019316335aec454e4d31,U,-1
832,13538724873795897684,Critical pet illness,Temporary,Ended,05/09/2019,High confidence,High significance,Extremely Negative,personal,Large negative effect,0.0,0,2018-07-30,0,2019-04-10,4,49b144daf29229beafb633acc0f6da01,U,-1
833,9351848926066366658,Change in household: person moved in or out,Permanent,,,Highest confidence,Highest significance,Extremely Positive,personal,Large positive effect,0.0,0,,0,,0,f61ae169e71adfe056fea7ccff10bb4c,U,1
834,13793416675487546361,visit sick parent,Temporary,Ended,10/22/2018,High confidence,Highest significance,Somewhat Negative,personal,Large negative effect,0.0,0,2018-10-01,0,2018-10-22,0,eae1447d28bffad0edfc815f7382e518,U,-1
835,11283787223007258371,Got engaged,Permanent,,,Highest confidence,Highest significance,Extremely Positive,personal,No effect,0.0,0,2019-02-12,0,,0,b930b5fb122d220c5afab9d90ae2b846,U,1
836,11721312032604800980,Parents foreclosure on house,Permanent,,,High confidence,High significance,Very Negative,personal,Medium negative effect,0.0,0,2018-10-05,0,,0,158d2b3ca74efa1636ce0539d74ed86c,U,-1
837,11507681597293278183,"my parents had been living with me due to financial pressures, and we were able to move to separate residences",Permanent,,,Highest confidence,High significance,Very Positive,personal,Medium positive effect,0.0,0,2018-08-25,0,,0,0d1a903bd741e2747e416086cf2c4f48,U,1
838,12969398632737992557,Break up,Permanent,,,Moderately high  confidence,Moderate significance,Somewhat Positive,personal,No effect,0.0,0,2018-12-10,5,,0,ce2528bc4817136dca398f32dcef9fae,U,1
839,12914363167916417819,took a vacation,Temporary,Ended,10/15/2018,High confidence,Moderate significance,Very Positive,personal,Small negative effect,0.0,0,2018-10-01,0,2018-10-15,0,7b6555d2456c5ab3730951f3ff38f13b,NDL2,1
840,12776201290225305117,vacation,Temporary,Ended,05/30/2018,Highest confidence,High significance,Very Positive,personal,Medium positive effect,0.0,0,2018-05-18,0,2018-05-30,0,c7a25e0a6c8bb22522b89850c978b33c,NDL2,1
842,12525583187851454916,,Permanent,,,High confidence,Highest significance,Extremely Positive,personal,Medium positive effect,0.0,0,2018-09-17,0,,0,74dcfc1369e79ae8a1a69a13512773f1,NDL2,1
843,9874253110996873329,Changed churches,Permanent,,,High confidence,Moderate significance,Extremely Positive,personal,No effect,0.0,0,2018-07-04,0,,0,66d6d65d0cd392ecb90a0fd5134ff382,NDL2,1
844,10628342999142943455,started new relationship,Temporary,Ended,07/05/2019,High confidence,Moderately low significance,Somewhat Positive,personal,Small negative effect,0.0,0,2018-08-08,0,2019-04-10,4,0f134292c8029ccc40dfa5d111ca5922,NDL2,1
845,9319173084258555363,daughters softball tournament,Temporary,Ended,06/09/2018,Highest confidence,Moderately low significance,Extremely Positive,personal,Medium positive effect,2.0,0,2018-06-01,0,2018-06-09,0,7340b0eae6fffe8c79ca0cf9b840c184,NDL2,1
846,13627757931948708919,Vacation,Temporary,Ended,,Highest confidence,Moderate significance,Very Positive,personal,Small positive effect,0.0,0,2019-04-01,0,2019-04-01,1,a9944871855248e568bbc185cd772925,NDL2,1
847,13532496202930885256,My dog died,Permanent,,,High confidence,High significance,Very Negative,personal,Medium negative effect,0.0,0,2019-02-15,0,,0,0f0cf4af63da47f1b2a891feaf11f6f8,NDL2,-1
848,11875184528195086946,,Unsure,,,High confidence,High significance,Somewhat Negative,personal,Small negative effect,0.0,0,2018-04-12,0,,0,1bccff73c31a464ee9c20f12b9fed5b7,NDL2,-1
849,11601288366741799203,Vacation,Temporary,Ended,07/28/2018,Highest confidence,Moderately low significance,Very Positive,personal,Small positive effect,2.0,0,2018-07-21,0,2018-07-28,0,9bba5d098a1e8a5e5b1d9a74073941db,NDL2,1
850,12910863550241607318,Quit working out regulary,Unsure,,,Low confidence,Moderately high significance,Very Negative,personal,Small negative effect,0.0,0,2019-03-15,0,,0,492bd81219f19aaa16db636de7959d20,U,-1
851,13142593565294768598,Daughter studied out of country,Temporary,Ended,05/17/2019,Highest confidence,High significance,Extremely Positive,personal,No effect,0.0,0,2019-01-23,0,2019-04-10,4,44b410d86bb838beaca43324b1dd9ce0,NDL2,1
852,13087791091710201357,Acquired a pet,Permanent,,,High confidence,Moderately high significance,Very Positive,personal,No effect,0.0,0,2018-12-18,0,,0,d1e9ed1f7e1119efe9d77ce62df86db4,NDL2,1
853,11312308585007079101,vacation,Temporary,Ended,08/20/2018,Highest confidence,High significance,Very Positive,personal,Small positive effect,0.0,0,2018-08-13,0,2018-08-20,0,35c65a0b7c36fdf41b778207706d1938,NDL2,1
854,12038394501324737049,Started coaching basketball,Temporary,Ended,03/17/2019,Highest confidence,Moderate significance,Somewhat Positive,personal,Small positive effect,0.0,0,2018-10-02,0,2019-03-17,0,11f8c90a440569b856fe3dd352110078,NDL2,1
856,12284107348524025869,Vacation,Temporary,Ended,11/12/2019,Low confidence,Moderate significance,Extremely Positive,personal,Small negative effect,0.0,0,2018-11-12,6,2019-01-01,2,932a99aec8e2065474512b49ecfa9b03,NDL2,1
857,9870990115780796143,Took out loan,Temporary,Ongoing,,Highest confidence,Moderately high significance,Somewhat Negative,personal,No effect,0.0,0,2018-06-15,0,,0,27401ef51ca85ebde55a6440b5512dc7,U,-1
